Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
e1bd96e1-1849-8b74-a26b-8179af63e2df,1996-01-21,,999-81-4223,S99940945,X43251877X,Mrs.,Cori307,Kayleigh718,Langworth352,,Stamm704,M,asian,nonhispanic,F,Cantho  Cần Thơ  VN,986 Schmidt Vista Apt 54,Anaheim,California,Orange County,6059,92802,33.86646666661618,-117.86141498402363,258387.68,303798.33,45218
d82a5063-5541-e197-599b-4feb34af52f1,1946-06-15,2011-06-04,999-92-2053,S99913521,X51235431X,Mr.,Rodger755,Neville893,Bashirian201,,,W,white,hispanic,M,Grass Valley  California  US,238 Hermann Manor Suite 45,Yorba Linda,California,Orange County,6059,92870,33.906684046345205,-117.88327701816806,28750.81,634443.79,21494
813ffb73-e237-58d2-a8c5-f128fdf93848,1964-06-14,,999-46-8418,S99959626,X70985042X,Mrs.,Araceli695,Lekisha909,Schmidt332,,Morissette863,M,black,hispanic,F,Long Beach  California  US,1055 Funk Common Apt 31,Moreno Valley,California,Riverside County,6065,92553,33.993619866876045,-117.30483158912828,849388.25,270781.01,60764
355bff5a-169f-1fe1-07e1-0d906a887bc8,1991-06-26,,999-58-7253,S99994262,X43957775X,Mr.,Alejandro916,,Powlowski563,,,M,asian,nonhispanic,M,Monterey Park  California  US,953 Quigley Ranch Unit 29,Lancaster,California,Los Angeles County,6037,93534,34.72259340996889,-117.89338222621363,11252.76,337948.53,4654
e3c661bf-ebf4-162c-9193-56c8b2ae5225,2011-09-10,,999-54-6081,,,,Luisa710,Therese102,Mitchell808,,,,white,nonhispanic,F,Bakersfield  California  US,218 Kuhn Extension,Irvine,California,Orange County,6059,92660,33.772075643275016,-117.61188308021543,21229.91,23088.10,91818
2a5f49e0-615f-4549-f19b-ee58030ffaa2,1966-12-17,,999-83-2373,S99925879,X38410079X,Mr.,Margarito178,,Hammes673,,,D,white,nonhispanic,M,Linda  California  US,806 Marquardt Drive,Menlo Park,California,San Mateo County,6081,94028,37.370972263114986,-122.24730645663475,228579.12,143263.32,330946
6eef32bc-7a9b-9a32-9a62-723bf81702eb,2022-01-06,,999-95-1785,,,,Cristina921,Marcela739,Aguayo104,,,,white,hispanic,F,Santo Domingo  National District  DO,192 Bins Union,Anaheim,California,Orange County,6059,92805,33.7913068584548,-117.98080973638794,10892.89,1615.06,103126
0a89ddec-3c12-f0ad-b30d-13c2b15cd853,1980-04-20,,999-26-1824,S99975338,X72861730X,Mr.,Abe604,Tod265,Considine820,,,M,white,nonhispanic,M,Rancho Cucamonga  California  US,717 Hodkiewicz Branch,Bakersfield,California,Kern County,6029,93307,35.39037729526675,-119.07197663639747,211077.50,97283.45,90095
d0818900-05ca-9ce0-c9df-d60104aae8f7,2003-05-15,,999-45-2848,S99976679,X27280911X,Mr.,Isidro558,Noe500,Feest103,,,,black,nonhispanic,M,North Auburn  California  US,939 Turcotte Walk,San Bernardino,California,San Bernardino County,6071,92401,34.141004711655825,-117.3033043513907,79075.30,11723.07,69444
af8867d4-af5d-968d-2c4e-0b2c322f566c,1991-03-21,,999-55-2524,S99980530,X7826477X,Mr.,Kareem959,Jason347,Sanford861,,,S,white,nonhispanic,M,Redding  California  US,730 Turcotte Harbor,Carmichael,California,Sacramento County,6067,95608,38.60799430446804,-121.33872003018827,118974.97,36342.64,54638
64b5906b-23a1-d0a3-335b-9007a0fd4122,1945-02-25,2007-04-08,999-84-8965,S99944806,X15405902X,Mrs.,Gwenda518,Eliz744,Dibbert990,,Watsica258,M,white,nonhispanic,F,Poway  California  US,123 Stanton Fork,Anaheim,California,Orange County,6059,92867,33.89152022295821,-117.81357955101343,1556709.93,639653.54,66579
5cba0388-f075-714c-49cf-72fa60cacf2b,1950-02-19,,999-22-5586,S99979790,X44969371X,Mrs.,Jesica465,Lanell756,Cartwright189,,Breitenberg711,M,white,hispanic,F,Torrance  California  US,323 Hammes Junction Suite 96,San Bernardino,California,San Bernardino County,6071,92404,34.22578636065824,-117.20558156687332,557130.05,1570903.04,168737
0a6f9269-1c94-2ae0-7cbc-53a5a65b46ac,1977-02-18,,999-91-8057,S99977006,X50912330X,Mr.,Benito209,,Guerrero997,,,M,white,hispanic,M,Santiago de los Caballeros  Santiago  DO,621 Schmidt Arcade Unit 1,San Buenaventura (Ventura),California,Ventura County,6111,93001,34.391609637482425,-119.07119280557379,129019.76,53433.98,97718
8aba416a-f1c7-0abc-9d25-38996d050a55,2010-11-05,,999-75-8845,,,,Eliseo499,Wm806,Hickle134,,,,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,730 Kuphal Glen,Visalia,California,Tulare County,6107,93292,36.286848633503155,-119.35769190014565,21890.23,21018.83,134331
2fa81b9b-905f-7091-13b4-fc1fc748c13b,1946-06-15,,999-57-4343,S99987818,X44491445X,Mr.,Kyle55,Ted955,Murphy561,,,M,white,hispanic,M,Altadena  California  US,963 Collins Light,Yorba Linda,California,Orange County,6059,92886,33.874060311137804,-117.73663790082847,20233.75,405870.60,21494
1945d6c2-a1be-ecf2-5311-ac4bbca9d5be,2010-06-02,,999-58-6548,,,,Marquetta382,Briana139,Jaskolski867,,,,white,nonhispanic,F,Santa Ana  California  US,375 Kozey Fort Suite 27,San Juan Capistrano,California,Orange County,6059,92673,33.49068405219258,-117.69978331026073,31423.76,52676.82,360770
84cc9682-fb8c-e294-8b9f-ee6553858c25,1962-08-18,,999-23-4648,S99967976,X74333197X,Mr.,Alberto639,,Colón139,,,M,white,hispanic,M,Lima  Lima Province  PE,1048 Funk Common,East Los Angeles,California,Los Angeles County,6037,90022,34.03965022642482,-118.16438884594062,11855.86,451170.22,18721
52076eff-96eb-657a-27c6-fbdd30abab11,2013-10-21,,999-59-4328,,,,Dorsey40,Randy380,Berge125,,,,white,nonhispanic,M,San Francisco  California  US,104 Schimmel Well Apt 98,Discovery Bay,California,Contra Costa County,6013,94505,37.86146281241896,-121.59160257849445,81660.04,0.00,112071
47af0385-afcd-a69e-29dd-57213ceaeba1,1918-04-10,1996-07-19,999-59-1592,S99951020,X83756226X,Mrs.,Catharine355,Latisha994,Kuvalis369,,Mayer370,M,white,nonhispanic,F,Costa Mesa  California  US,879 Labadie Dam,Galt,California,Sacramento County,6067,95632,38.336614854044434,-121.24512113595463,710037.68,2325311.76,41660
c4aa0ae2-3ece-bf16-bb15-fd58394b01cd,1945-02-25,1989-11-11,999-70-7447,S99913069,X59230073X,Mrs.,Phyliss206,Magda24,Kub800,,Keebler762,D,white,nonhispanic,F,San Francisco  California  US,248 Hauck Stravenue,Anaheim,California,Orange County,6059,92807,33.848131793487845,-117.84129029453821,710123.35,350858.99,66579
160bba87-0a36-9f54-f754-62a0e7b1ac67,1996-10-09,,999-21-7816,S99958332,X50442596X,Mr.,Parker433,Samual455,Schaden604,,,M,asian,nonhispanic,M,Tracy  California  US,835 Yundt Arcade Apt 36,San Diego,California,San Diego County,6073,92128,32.866384036708624,-117.12277184486683,6298.68,158448.79,17033
bc87becf-b4c4-29dd-f3ee-51c1f49b30cf,2004-05-07,2008-07-15,999-85-1665,,,,Miguel815,Guillermo498,Gaona896,,,,white,hispanic,M,San Salvador  El Salvador  SV,144 Larson Key,Fresno,California,Fresno County,6019,93701,36.776401279533985,-119.70362054596377,11468.90,82029.62,58111
e6bec2e5-e451-d0b6-0cc1-afec4fd06557,1976-10-29,,999-20-2397,S99968098,X69228929X,Mrs.,Arla414,,VonRueden376,,Olson653,D,white,hispanic,F,Modesto  California  US,1028 Johns Rue,Los Angeles,California,Los Angeles County,6037,90046,34.1452974690766,-118.17184385530054,67631.63,1467619.69,106889
f6452ac7-86d7-79c1-4dae-74f56101d781,2004-05-07,2006-07-16,999-51-9251,,,,Cristian531,Marco Antonio298,Escalante498,,,,white,hispanic,M,Bogota  Bogota  CO,447 Lindgren Key,Fresno,California,Fresno County,6019,93730,36.63860009943861,-119.6915269423177,32161.04,19501.84,58111
c5414cba-622c-84f2-7bc2-f034b1f8d014,1970-01-26,2024-11-12,999-87-5817,S99980433,X8651965X,Mrs.,Renetta865,Trena506,McClure239,,Goyette777,M,white,nonhispanic,F,Bodfish  California  US,987 Spencer Ville,Fresno,California,Fresno County,6019,93722,36.74545884974375,-119.98392525363008,1223295.30,638927.88,94126
c4828fe0-0902-1b87-7a45-e57c40ee233b,1963-02-27,,999-26-9117,S99990625,X11377597X,Mrs.,Luz785,,Huerta329,,López694,M,white,hispanic,F,Santiago  Santiago Province  CL,686 Strosin Viaduct Unit 76,Lakewood,California,Los Angeles County,6037,90712,33.85396841704369,-118.18569186137591,1068310.71,885660.44,79765
028eec14-ef0d-77f4-f5fb-8867b6a6ee52,1958-09-25,,999-88-6833,S99969354,X68593892X,Mr.,Xavier983,Linwood526,Mosciski958,PhD,,S,white,nonhispanic,M,East Whittier  California  US,103 Bruen Vale,San Marcos,California,San Diego County,6073,92069,33.12048066674399,-117.28064941780059,376206.05,896116.45,56826
745580fa-3b0d-3516-9d3d-7ff4ceb1621c,1962-03-12,,999-60-3461,S99947938,X20737792X,Mrs.,Marline710,Nenita289,Schiller186,,Wiegand701,W,white,nonhispanic,F,Los Angeles  California  US,751 Emmerich Gateway,Bella Vista,California,Shasta County,6089,96008,40.72795555232036,-122.09086715389539,25174.95,2605033.07,11061
460370db-06f0-24e4-1cac-32a0af7594e2,2004-05-07,,999-66-8315,S99994588,X12980995X,Mr.,Mario764,Hugo693,Duran646,,,,white,hispanic,M,Gaudalajara  Jalisco  MX,248 Waters Terrace Unit 2,Fresno,California,Fresno County,6019,93701,36.75090022452834,-119.84994721021091,62118.63,61301.58,58111
321b253a-b267-9a6d-9057-e05e13ea174f,1999-01-26,,999-78-8111,S99963683,X62187398X,Ms.,Tamatha836,,Daugherty69,,,,white,nonhispanic,F,Redding  California  US,463 Cole Glen,Thousand Oaks,California,Ventura County,6111,91320,34.276393599113376,-118.9000843420883,17135.78,262507.88,42518
82fe00b5-90f0-1264-771e-f9c06d2fba29,1970-01-26,,999-58-6638,S99991378,X82527507X,Mrs.,Velda682,Rachel885,Beahan375,,Reichert620,M,white,nonhispanic,F,Roseville  California  US,811 Stokes Pathway Apt 52,Fresno,California,Fresno County,6019,93706,36.621032380713686,-119.87450357124906,804525.53,795234.75,94126
8ca6e3d6-fe2d-f528-5d0f-3b22fdd1cd8f,1953-09-19,,999-33-5132,S99978837,X27878548X,Ms.,Bobbie849,,Towne435,,,S,white,nonhispanic,F,Los Angeles  California  US,923 Dooley Mall,Compton,California,Los Angeles County,6037,90805,33.879475216851546,-118.22290209398248,643084.77,496771.65,40800
4c50bf4b-bc90-5fb5-e416-5a57fca1882f,1987-06-06,,999-72-8562,S99911064,X31746058X,Mrs.,Kayce253,Emely698,Roberts511,,Green467,M,white,nonhispanic,F,Oxnard  California  US,550 Bailey Mission,Los Alamitos,California,Orange County,6059,90630,33.72075148907468,-118.08328910932484,458969.12,1986253.37,92027
180f4d35-b772-4c7e-bee5-f98b0cd2f844,1999-10-03,,999-97-2181,S99937204,X26558864X,Mr.,José Eduardo181,Ramiro608,Benavides239,,,,white,hispanic,M,San Salvador  El Salvador  SV,859 Luettgen Wynd,Fresno,California,Fresno County,6019,93726,36.86261695502515,-119.79017535180274,4412.21,98518.05,3897
fd068672-39b2-2b43-4f86-313f3f116812,1932-02-19,,999-97-8719,S99921030,X27340205X,Mr.,Edison640,Hilario934,Larson43,,,D,white,hispanic,M,Indio  California  US,101 Mitchell Landing,Los Angeles,California,Los Angeles County,6037,90210,34.04895207478336,-118.4172132606635,192643.79,1073122.50,121901
0345d8fb-48e3-73ba-82a2-9aef8b4d1618,2015-01-14,,999-90-6103,,,,Lang846,Suellen60,Aufderhar910,,,,white,hispanic,F,Isla Vista  California  US,1066 Spinka Forge,Rancho Cucamonga,California,San Bernardino County,6071,91739,34.14885414646123,-117.482236693906,28760.49,83.74,835265
8d0fb523-d669-ff9f-1e1c-726bb7fa671c,1988-04-26,,999-70-1915,S99981170,X30381536X,Mrs.,Gianna370,Birgit199,Rippin620,,Baumbach677,D,white,nonhispanic,F,Santa Clara  California  US,746 Rogahn Bay,Colton,California,San Bernardino County,6071,92410,33.98636551828874,-117.2841340587901,251135.25,617392.27,149443
d0e62a40-35e1-c523-a62f-396bc91e03f0,1960-10-07,,999-65-8503,S99954002,X4053068X,Mr.,Simon598,,Romaguera67,,,D,white,nonhispanic,M,Vallejo  California  US,429 Schimmel Rue,Los Angeles,California,Los Angeles County,6037,90710,34.28111797812037,-118.28347061141775,119243.04,267426.75,40336
6f673874-369a-6899-920b-f4b24d0dfa52,1945-02-25,2007-08-30,999-87-7425,S99923229,X2710967X,Mrs.,Karyn217,Charleen536,D'Amore443,,Will178,M,white,nonhispanic,F,Vallejo  California  US,394 Sanford Center Unit 9,Anaheim,California,Orange County,6059,92802,33.88509873043621,-117.74176865838383,978736.75,1980551.54,66579
7addbe9b-dd92-8bd4-ae9d-95de955369da,1974-06-04,,999-77-9389,S99952313,X83172191X,Mr.,Hoyt490,Ahmed109,Baumbach677,,,M,white,nonhispanic,M,San Jose  California  US,111 Denesik Meadow,Tracy,California,San Joaquin County,6077,95376,37.65824207859631,-121.4899616418284,185914.31,0.00,65323
c9ac6e0f-3fca-e546-0ce2-d02a5bbddeb6,1977-04-22,,999-24-5095,S99988291,X61838520X,Mrs.,Michel472,Mozelle144,Balistreri607,,Botsford977,D,white,hispanic,F,Wallace  California  US,481 Lemke Course,Camarillo,California,Ventura County,6111,93012,34.1602296482496,-118.99313631429752,739593.72,651702.06,83871
ac190b33-67a4-be5f-7c45-c76df281118e,1982-01-13,,999-84-3806,S99962100,X69437424X,Mr.,Broderick767,Shaun461,Deckow585,,,W,black,nonhispanic,M,Los Angeles  California  US,966 Olson Alley Unit 55,Fruitridge Pocket,California,Sacramento County,,00000,38.54792535028774,-121.41537034011037,16659.92,349520.40,13393
b76ca2e6-5de9-6aec-22f4-10473e283973,1980-06-11,,999-47-6947,S99930202,X14815786X,Mrs.,Basilia559,Kaylee703,Ryan260,,Champlin946,M,asian,nonhispanic,F,La Palma  California  US,1094 Zieme Trafficway,San Francisco,California,San Francisco County,6075,94133,37.71189551206961,-122.5265589466238,195451.05,1643037.60,589639
c8e33d51-d310-55a0-8bb9-b5a05a887964,1947-10-13,2022-06-12,999-11-4341,S99923793,X39206229X,Mrs.,Sammie902,Eileen854,Lynch190,,Eichmann909,M,white,nonhispanic,F,Lodi  California  US,1058 Schmeler Knoll,Palo Alto,California,Santa Clara County,6085,95014,37.37392467596901,-122.1748849117702,910076.23,595413.56,65919
59226d41-75b4-108c-c040-f6133fa7f61f,1987-06-19,,999-66-7100,S99917464,X17511592X,Mr.,Bert917,Denis399,Crist667,,,S,white,nonhispanic,M,Los Angeles  California  US,951 Swaniawski Burg,Glendale,California,Los Angeles County,6037,91206,34.23087466481615,-118.27136947718631,82267.18,5618.56,75962
48a49cca-8b74-fbf2-1568-ab877ef45cf0,1945-02-25,1995-10-21,999-45-6016,S99935391,X71502521X,Ms.,Arianna984,,Hand679,,,S,white,nonhispanic,F,Sacramento  California  US,242 McKenzie Hollow Apt 41,Anaheim,California,Orange County,6059,90621,33.838206774857774,-117.738686007749,1005072.71,40054.74,66579
958de2e6-af41-13a8-5cc3-fe39e5f3e701,1970-04-18,,999-17-5727,S99961265,X48428056X,Mrs.,Debbi640,Sharri659,Kris249,,Cremin516,M,white,nonhispanic,F,San Diego  California  US,397 Kunde Well Unit 17,Carlsbad,California,San Diego County,6073,92078,33.061590893499854,-117.28204582473418,757343.83,770939.39,79855
e77dae9b-5333-a5a2-4aaa-a0eb70541a48,2018-05-11,,999-80-9511,,,,Giovanni385,,Barrows492,,,,white,nonhispanic,M,Encinitas  California  US,284 Lockman Union Unit 41,Lodi,California,San Joaquin County,6077,95242,38.11803487067811,-121.36286028160663,8085.03,7805.30,70895
4508f4a8-c572-fc31-56e3-d4f3611bff30,1966-01-19,,999-41-5017,S99995926,X42828147X,Mrs.,Chasity985,Sherly665,Von197,,Schroeder447,M,white,nonhispanic,F,Calabasas  California  US,189 Ward Crossroad Suite 82,Manteca,California,San Joaquin County,6077,95337,37.81524272592627,-121.19083422094793,1291305.42,655816.43,96030
04172e2b-c097-5bc5-6347-d591f3ee62a8,1978-11-12,,999-15-3097,S99932442,X81052191X,Mr.,Antony83,Felton646,Bradtke547,,,M,white,nonhispanic,M,Vallejo  California  US,560 Gleason Extension,San Diego,California,San Diego County,6073,92116,32.678242348248226,-117.06297410009164,326059.33,0.00,108370
6ea73f84-f662-60da-e981-12f29ad7f9b8,2018-02-20,,999-95-2155,,,,Eveline832,Cheryll577,Kirlin939,,,,white,nonhispanic,F,Chino Hills  California  US,443 Spencer Run,Red Bluff,California,Tehama County,6103,96080,40.15357396067199,-122.4254228982326,1749.75,17122.30,41025
b02cd650-97d3-b2ec-e9a9-41ccb08bad40,1985-02-14,,999-74-6561,S99989296,X14056025X,Mrs.,Mildred587,Cristi782,Fadel536,,Smitham825,M,asian,nonhispanic,F,Sacramento  California  US,780 Wisozk Annex Suite 39,Fremont,California,Alameda County,6001,94538,37.58204550010866,-122.07887803664102,238073.31,382683.79,130228
84621d19-cf4b-8935-b5c2-26d8b7c6f479,1947-10-13,,999-88-6197,S99993522,X6589328X,Mrs.,Sharan181,Socorro465,Cummerata161,,Ward668,M,white,nonhispanic,F,Martinez  California  US,156 Gerlach Rest Apt 76,Palo Alto,California,Santa Clara County,6085,94022,37.40969172238689,-122.17264678054103,1202846.93,870724.32,65919
77fca053-e320-41bb-bd01-7cbadf6d4b9d,2002-11-07,,999-28-5335,S99919209,X30319319X,Ms.,Evangeline16,,Jakubowski832,,,,black,nonhispanic,F,El Segundo  California  US,525 Lynch Highlands,Glendale,California,Los Angeles County,6037,91011,34.16286872500362,-118.25861885479435,137184.67,172824.80,52568
0934b80b-f6b9-80f9-7bc5-5a09e88ab4a6,1960-11-11,,999-98-9300,S99992093,X15490152X,Ms.,Dinah304,,Toy286,,,S,white,nonhispanic,F,Lynwood  California  US,429 Herman Common Unit 59,South San Francisco,California,San Mateo County,6081,94005,37.66449516395742,-122.42509324715368,1131543.45,1150717.55,41633
11a2eeeb-00a2-c920-ee45-d5fa5fee28b4,1945-02-25,2017-03-22,999-15-5840,S99915582,X483154X,Mrs.,Mara755,,Langworth352,,Bosco882,D,white,nonhispanic,F,Anaheim  California  US,814 Zieme Camp,Anaheim,California,Orange County,6059,92870,33.843677875313645,-117.75110516805103,1280345.78,650523.73,66579
3ca1f1a5-db7f-6848-f497-233db301c82b,1949-01-22,,999-52-1491,S99994754,X73212074X,Mr.,Blake449,Gregorio366,Johnson679,,,M,white,nonhispanic,M,Redding  California  US,944 Waters Crossing,Lakewood,California,Los Angeles County,6037,90713,33.88712589686691,-118.1217478134146,224322.44,184509.51,53381
d4c9a219-5768-c6cc-d456-f7971cdb3a62,1977-02-07,,999-41-2448,S99984779,X45898419X,Mr.,Roberto515,Alberto639,Negrete68,,,M,white,hispanic,M,Caracas  Capital District  VE,135 Rogahn Pathway Suite 83,Los Angeles,California,Los Angeles County,6037,90291,34.078978616404065,-118.31841181256306,243672.26,12814.48,71006
461768ba-c438-c942-9b75-9348c3818eb9,1963-12-30,,999-64-9459,S99933241,X33153428X,Mr.,Miguel815,,Prohaska837,,,M,white,nonhispanic,M,Palo Alto  California  US,403 Tillman Flat,Los Angeles,California,Los Angeles County,6037,91306,34.269416009722086,-118.5302549068068,13931.04,446549.01,8449
6bf94d31-0cc5-8497-8676-e90d21b1c636,2010-01-02,,999-10-6203,,,,Alma679,,Jerde200,,,,white,hispanic,F,Los Angeles  California  US,263 Collins Ferry Suite 65,Parksdale,California,Madera County,,00000,36.96571400645789,-120.028590681705,3188.28,71995.57,38460
ade5017e-f394-dbe4-123d-698c106be7c7,1918-04-10,2019-04-29,999-36-9533,S99994611,X39459351X,Mrs.,Evangelina20,,Adams676,,Greenholt190,D,white,nonhispanic,F,Long Beach  California  US,779 Senger Rue,Galt,California,Sacramento County,6067,95632,38.307118922597894,-121.29555623962874,804089.51,2282048.04,41660
e161c0b1-645d-9a5f-f8ec-6183e83928c8,1985-01-20,,999-52-3587,S99914945,X72528213X,Mrs.,Verna758,Monique148,Wisoky380,,Gerhold939,D,asian,hispanic,F,Los Angeles  California  US,493 Luettgen Club,Santee,California,San Diego County,6073,92021,32.897991413480916,-116.84597321057076,138446.79,643089.57,31819
ddb7d669-c4a6-e948-fe7f-fe5e51183843,1945-02-25,1985-12-10,999-41-3895,S99984688,X21294236X,Mrs.,Chastity705,Sherika987,Effertz744,,Lesch175,M,white,nonhispanic,F,Long Beach  California  US,255 Corwin Hollow Apt 65,Anaheim,California,Orange County,6059,90621,33.79736570621109,-117.86854447547853,1088499.90,398781.82,66579
1a06eff9-55d5-bd2f-ea7a-ca4f23cdbd50,1977-12-03,,999-42-5020,S99926751,X25802353X,Mrs.,Andre610,Christiana224,Rippin620,PhD,Zulauf375,M,other,hispanic,F,South Pasadena  California  US,756 Luettgen Frontage road,Upland,California,San Bernardino County,6071,91786,34.088136759473045,-117.70515634785039,526678.42,238270.38,51760
acd105df-610d-6946-4585-60b4e989363e,1959-05-22,,999-48-7128,S99994252,X48419997X,Mr.,Eugenio846,Fermin479,Block661,,,S,white,nonhispanic,M,Santa Maria  California  US,337 Auer Station,Capitola,California,Santa Cruz County,6087,95073,37.03503092231665,-121.87928749171178,198166.36,671184.16,25771
330f8e16-a266-757e-465d-5e86e3d5c2c3,1983-01-09,,999-88-9689,S99967326,X329898X,Mrs.,Lorean637,Carroll471,Johns824,,Ward668,M,white,nonhispanic,F,Santa Ana  California  US,299 Murphy Light Suite 8,Simi Valley,California,Ventura County,6111,91362,34.335690420449666,-118.87696803929077,983295.69,273248.00,116183
378d8f32-3149-9096-90c0-72bb8306c855,1986-04-22,,999-30-9540,S99981059,X23948489X,Mr.,Bradford382,,Hayes766,,,S,black,nonhispanic,M,Turlock  California  US,607 Franecki Landing,Modesto,California,Stanislaus County,6099,95357,37.66762239185728,-120.91659964675036,8130.07,202763.89,21827
e455bbe8-8b84-0ddd-7288-bfc244b43512,1998-01-11,,999-14-4321,S99954017,X60826261X,Ms.,Daniela614,Natalia964,Matos876,,,,asian,hispanic,F,Puebla  Puebla  MX,1096 Senger Way Apt 77,La Cañada Flintridge,California,Los Angeles County,6037,91020,34.18071422330436,-118.20494591889991,116056.33,454604.78,107473
